robot_no,x,y,rho
1,122.60100082948986,-191.69699962979533,213.11592269336427
2,-62.01264921251231,-30.59569646365614,71.62024320463777
3,-33.19648831240103,-53.11959021777444,60.33408412054649
4,64.7512992971952,88.74679966824426,101.5313633261894
5,-82.56402549059074,-35.49440282572371,89.51443334523697
6,-12.308499940341111,-139.18500014125573,125.45278833037545
7,-24.110900458341522,-197.14099636951488,166.0425889268494
8,-144.50600512688328,-6.323562963396645,127.38663001499579
9,-134.96500027092452,31.653599378333297,123.11416852756797
10,141.26399995234505,-163.8939998364614,193.41508658290738
11,-34.60809968869305,33.61819977119475,41.54246885427051
12,-59.19234930932249,-60.6417604807552,86.1184070693836
13,24.63550032474049,117.57000023431397,110.90711263771338
14,-141.84199984693637,-80.47800015079041,143.274382053514
15,-73.50042332168083,-78.23107204386947,101.24686224033535
16,-218.2289999744654,-30.87770056307835,198.45367473964978
17,-75.79940048263157,-9.303619740406877,76.95068709056201
18,-3.3528091965824736,64.90839960335344,64.19169133234601
19,23.825999929180377,25.43419957285471,25.93263885674628
20,-142.98200075241502,84.37630060587975,145.41659789354978
21,-45.00580066278359,-133.91699986623388,126.07830007122624
22,-82.29777194273802,24.397142893650916,88.89221185190681
23,-22.209099771386896,117.4170000238366,110.74847954327375
24,-204.5679993230225,42.76180062171689,178.43420224333977
25,-8.902205605561297,29.79872989096024,22.963188261608067
26,9.068029941280642,126.43799989107085,117.35209678984782
27,-92.8759569993384,49.334442245848194,96.99303292403854
28,107.59099991396293,51.92579998937163,108.09502172815701
29,-28.283099786412436,166.562999816853,147.32025436737632
30,-169.057000052324,-104.14399998427899,164.41146784290842
31,-94.10293687158064,68.7826379356241,103.38935247768296
32,-95.06410047152625,150.8229992796636,156.44215115272448
33,51.78314681469218,15.244127786130823,50.64306738321998
34,54.93530004424407,117.06599979301512,117.93040977160057
35,33.766633002129076,47.924135647851806,56.92387688816101
36,29.525120749914848,-27.111140292745063,33.21959104942849
37,110.06299898329821,78.03339981174908,119.00076812479605
38,-147.27999994855873,-38.41900003784278,134.764844768216
39,37.63619909210148,80.38439944451076,89.41305112057938
40,-56.299800813028234,-164.3279995899937,152.34458976611805
41,-121.96200003147804,-133.31700016953891,157.219490412814
42,5.7504899311189295,-93.91998660546403,90.61820001843132
43,-81.29299982468861,-110.33500109251342,121.83879802451412
44,45.670100035856855,-93.10770006854729,96.01549598915278
45,-26.754935452461392,-78.79329343857329,85.4306273953935
46,72.30820010461039,-163.5850003386465,157.00389775028455
47,-252.9590005381021,-12.657399993127827,241.2177717634048
48,-187.48800015111024,-66.76450009056998,169.86528483903143
49,126.58900004977119,-95.05699995396103,137.92268755375625
50,-3.6689856869408954,-14.648904780500182,22.282148561024712
51,15.19161236015185,-56.084956416841706,53.730039936028355
52,95.57119962713763,6.853419720427012,92.53770034053765
53,28.417553676391027,-55.088776124426445,58.062339459363365
54,46.188307607841516,-68.78420956344802,84.28843092897557
55,89.37339982561174,-117.56000032942342,127.53086931963523
56,186.85000009276195,-90.54490021433422,172.65669841891093
57,20.59577995515629,-73.7842738663587,79.29147377412943
58,89.73769987217767,-75.16340017699963,103.80709133814047
59,-34.34340010346615,-100.1090001816261,101.24025100369441
60,54.70146154318254,51.81838367669182,76.56299817747977
61,-10.520882766224538,2.717707268409253,13.112505822211602
62,14.334800264545144,-122.92400013916718,116.08238941010313
63,80.72399995272193,25.813682918697168,88.12126748577535
64,64.4019000242568,-24.79870050850115,69.54998241787737
65,-33.32636869458945,71.82283524657633,80.20919884016462
66,125.23700002326628,-0.9771193982207826,116.70309164948078
67,93.841499991197,-21.647200226927588,93.51343088014667
68,156.58299973111326,-8.828720625773423,137.77349391965686
69,63.51322592590274,39.57791720501489,72.98037608143122
70,137.86999927192744,56.333400594719585,128.7054751010397
71,166.75199945286533,42.29619953008432,147.80804370394475
72,-96.46300019390131,115.584000658247,130.2745634086726
73,3.719874024206593,75.0424995768106,75.91380714941684
74,-98.88759966018657,-117.05100089308456,137.20199218818223
75,18.0560999193059,-160.33499994036282,138.04169253255927
76,-53.24370022747762,142.56900018233662,130.61581503691585
77,-53.014379628136446,40.27026011317152,66.3735347110409
78,-13.853598767947473,-50.971910471111734,43.958688592770486
79,121.48799955140453,-136.2049997853827,159.4735201099148
80,-129.81999999324984,127.46299976611537,157.53438577962126
81,-5.487057122829309,-92.1877587395982,89.80637904033063
82,61.374999989935915,-114.83799964461319,118.24236348707687
83,109.67499947712089,101.50599994287089,129.4600781937282
84,186.28300110919756,11.375803548025365,161.42332704013327
85,88.20379971998416,-46.44689667172106,93.6200497848296
86,-103.52099909811105,-63.58670056914883,111.72979399207485
87,71.40360057588498,-3.6694001714740576,72.94346176348988
88,35.86626419092247,0.7250953468877608,30.871200540087486
89,-34.95077717414414,-16.28146425730317,31.560501919376364
90,-174.47300353522925,-30.252901470869233,153.5970540012427
91,-70.47200040982827,93.72199975570987,104.91411331023788
92,-195.81900005267494,-137.0099999499537,227.16253979939535
93,-138.3989993691118,-180.138999763733,202.4785482127386
94,-89.79100012036866,-81.18530035023177,111.29929676180751
95,-171.7860010469424,78.20439950876295,162.9022211399719
96,-245.35000034710325,67.1617005350094,245.7675629111726
97,-22.17238327253197,52.8344298528985,51.95826411485749
98,133.29099953844602,-41.71999948377258,123.31256782799028
99,-113.34414484075128,-36.09268258028395,107.64166537624152
100,-51.1179831279633,8.069654716437658,43.38247878053481
